,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00216,0.005987,0.0,3e-06,0.000101,0.001343,0.062499
dr-ibt,500.0,0.005029,0.007455,0.0,0.000564,0.002223,0.005839,0.046303
dr-ibt (tau=0),500.0,0.007926,0.013404,0.0,0.000632,0.003006,0.00986,0.11326
dm,500.0,0.318419,0.042055,0.210499,0.291449,0.317532,0.347123,0.419574
dr,500.0,0.013518,0.017699,0.0,0.001564,0.006249,0.018255,0.117748
mrdr,500.0,0.007375,0.009936,0.0,0.000671,0.003438,0.009803,0.051668
dr-os (oracle),500.0,0.013199,0.017353,0.0,0.001527,0.006204,0.017556,0.111967
dr-os,500.0,0.013199,0.017353,0.0,0.001527,0.006204,0.017556,0.111967
switch-dr (oracle),500.0,0.008579,0.014251,0.0,0.00046,0.002592,0.01062,0.099853
switch-dr,500.0,0.013518,0.017699,0.0,0.001564,0.006249,0.018255,0.117748
