,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000452,0.001177,0.0,1e-06,1.2e-05,0.000254,0.010576
dr-ibt,500.0,0.001814,0.003033,0.0,0.00014,0.000683,0.002317,0.026333
dr-ibt (tau=0),500.0,0.002091,0.00251,0.0,0.000227,0.001123,0.003138,0.013928
dm,500.0,0.378338,0.024609,0.303354,0.361125,0.379563,0.394007,0.458676
dr,500.0,0.005453,0.007724,0.0,0.000501,0.002433,0.007082,0.048358
mrdr,500.0,0.002407,0.003643,0.0,0.000212,0.00098,0.003253,0.033645
dr-os (oracle),500.0,0.005407,0.007612,0.0,0.000531,0.002514,0.007092,0.050335
dr-os,500.0,0.005407,0.007612,0.0,0.000531,0.002514,0.007092,0.050335
switch-dr (oracle),500.0,0.003602,0.005973,0.0,0.000253,0.001,0.004183,0.048358
switch-dr,500.0,0.005453,0.007724,0.0,0.000501,0.002433,0.007082,0.048358
