,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.044965,0.035862,0.0,0.017184,0.036938,0.063876,0.200688
dr-ibt,500.0,0.046065,0.036136,2e-06,0.018309,0.037896,0.066051,0.21265
dr-ibt (tau=0),500.0,0.147988,0.031552,0.06797,0.127874,0.145554,0.169787,0.245906
dm,500.0,0.183393,0.035229,0.070376,0.159682,0.181294,0.207804,0.303425
dr,500.0,0.044652,0.040865,0.0,0.01289,0.032885,0.066233,0.231725
mrdr,500.0,0.044804,0.040232,0.0,0.014042,0.034026,0.0659,0.297836
dr-os (oracle),500.0,0.046508,0.03919,1e-06,0.015237,0.039429,0.067491,0.243901
dr-os,500.0,0.046632,0.039748,1e-06,0.015237,0.039429,0.067491,0.282126
switch-dr (oracle),500.0,0.04457,0.037943,0.0,0.015053,0.036956,0.062623,0.190689
switch-dr,500.0,0.046651,0.040251,0.0,0.016386,0.037682,0.066117,0.221927
