,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023905,0.013206,0.0,0.013543,0.023575,0.032723,0.064402
dr-ibt,500.0,0.033312,0.010261,0.006597,0.026416,0.032196,0.039132,0.06995
dr-ibt (tau=0),500.0,0.033122,0.02508,9e-06,0.01392,0.027037,0.047813,0.136423
dm,500.0,0.18388,0.010086,0.156631,0.17623,0.183881,0.191137,0.209926
dr,500.0,0.031508,0.009117,0.010108,0.025575,0.03087,0.037546,0.064877
mrdr,500.0,0.031155,0.008487,0.009947,0.025262,0.030742,0.036026,0.06179
dr-os (oracle),500.0,0.033278,0.009778,0.008793,0.026808,0.032472,0.038501,0.068891
dr-os,500.0,0.033278,0.009778,0.008793,0.026808,0.032472,0.038501,0.068891
switch-dr (oracle),500.0,0.031879,0.009189,0.006945,0.025897,0.032173,0.037908,0.060659
switch-dr,500.0,0.032001,0.009211,0.006945,0.025897,0.032264,0.038195,0.060659
