,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002442,0.005484,0.0,1.1e-05,0.000199,0.001939,0.045303
dr-ibt,500.0,0.004967,0.007969,0.0,0.00065,0.002298,0.005905,0.08098
dr-ibt (tau=0),500.0,0.008384,0.012426,0.0,0.000746,0.003833,0.0101,0.082559
dm,500.0,0.325939,0.040744,0.231846,0.296852,0.326035,0.35166,0.438771
dr,500.0,0.014864,0.019506,0.0,0.001923,0.007175,0.020607,0.122618
mrdr,500.0,0.007236,0.009447,0.0,0.000861,0.003493,0.009329,0.059331
dr-os (oracle),500.0,0.014623,0.019052,0.0,0.001907,0.006974,0.019654,0.12499
dr-os,500.0,0.014639,0.019112,0.0,0.001907,0.006974,0.019654,0.12499
switch-dr (oracle),500.0,0.009979,0.015479,0.0,0.000769,0.003806,0.013426,0.122618
switch-dr,500.0,0.014864,0.019506,0.0,0.001923,0.007175,0.020607,0.122618
