,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000272,0.00076,0.0,1e-06,9e-06,0.000165,0.00771
dr-ibt,500.0,0.001754,0.002682,0.0,0.000178,0.000735,0.002185,0.021939
dr-ibt (tau=0),500.0,0.00206,0.00263,0.0,0.000264,0.000997,0.002826,0.016069
dm,500.0,0.369076,0.023922,0.310383,0.353118,0.368698,0.38534,0.429635
dr,500.0,0.005001,0.00751,0.0,0.000481,0.002033,0.006173,0.073162
mrdr,500.0,0.002427,0.003434,0.0,0.000204,0.001062,0.003238,0.022522
dr-os (oracle),500.0,0.004875,0.007249,0.0,0.000493,0.002156,0.005897,0.068861
dr-os,500.0,0.004875,0.007249,0.0,0.000493,0.002156,0.005897,0.068861
switch-dr (oracle),500.0,0.003392,0.005513,0.0,0.000193,0.001075,0.003909,0.040446
switch-dr,500.0,0.005001,0.00751,0.0,0.000481,0.002033,0.006173,0.073162
