,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.023889,0.012992,2e-06,0.012973,0.024701,0.033589,0.060603
dr-ibt,500.0,0.034866,0.009437,0.011341,0.027907,0.034251,0.040825,0.065944
dr-ibt (tau=0),500.0,0.032504,0.023865,1.5e-05,0.012973,0.026992,0.047363,0.116583
dm,500.0,0.187482,0.010687,0.16034,0.17973,0.187168,0.194048,0.219651
dr,500.0,0.034436,0.010177,0.010232,0.026856,0.03341,0.040647,0.067943
mrdr,500.0,0.033836,0.009524,0.0095,0.026928,0.032858,0.039693,0.071377
dr-os (oracle),500.0,0.036182,0.010284,0.012789,0.02892,0.035209,0.043194,0.068381
dr-os,500.0,0.036182,0.010284,0.012789,0.02892,0.035209,0.043194,0.068381
switch-dr (oracle),500.0,0.034632,0.010141,0.009636,0.027329,0.034151,0.04112,0.074494
switch-dr,500.0,0.034761,0.01017,0.009636,0.027421,0.0344,0.041168,0.074494
