,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.031773,0.019781,0.000547,0.018233,0.028402,0.041184,0.150231
dr-ibt,500.0,0.040258,0.024284,7e-05,0.023681,0.036846,0.052158,0.167513
dr-ibt (tau=0),500.0,0.037957,0.024611,0.000547,0.021449,0.033857,0.048742,0.1685
dm,500.0,0.190258,0.02115,0.121741,0.176218,0.188856,0.203103,0.271544
dr,500.0,0.037657,0.020665,0.000212,0.02207,0.035208,0.050233,0.125529
mrdr,500.0,0.038222,0.023273,5.4e-05,0.020263,0.036057,0.050909,0.145982
dr-os (oracle),500.0,0.040485,0.022445,0.000146,0.02301,0.037907,0.05556,0.15805
dr-os,500.0,0.040485,0.022445,0.000146,0.02301,0.037907,0.05556,0.15805
switch-dr (oracle),500.0,0.037545,0.022412,3.5e-05,0.021958,0.033737,0.048319,0.139999
switch-dr,500.0,0.038117,0.022894,3.5e-05,0.022038,0.033988,0.048734,0.139999
