,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.030052,0.019004,0.000135,0.015591,0.026921,0.042358,0.103832
dr-ibt,500.0,0.037771,0.023682,0.000362,0.020009,0.033383,0.050006,0.132713
dr-ibt (tau=0),500.0,0.035661,0.024028,0.000135,0.018689,0.031269,0.048584,0.151524
dm,500.0,0.188633,0.020815,0.138236,0.174509,0.188787,0.203319,0.245693
dr,500.0,0.036926,0.020414,0.000466,0.021646,0.033104,0.050398,0.105916
mrdr,500.0,0.038743,0.024435,7.7e-05,0.021949,0.034471,0.050567,0.174866
dr-os (oracle),500.0,0.038073,0.021207,6.5e-05,0.022048,0.034174,0.052364,0.131409
dr-os,500.0,0.038073,0.021207,6.5e-05,0.022048,0.034174,0.052364,0.131409
switch-dr (oracle),500.0,0.038925,0.021336,0.000538,0.024138,0.036163,0.049638,0.128682
switch-dr,500.0,0.039364,0.021587,0.000538,0.024425,0.036223,0.050492,0.128682
