,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.025848,0.013575,4.8e-05,0.015609,0.026277,0.034771,0.076129
dr-ibt,500.0,0.037151,0.010367,0.01408,0.029671,0.035784,0.0441,0.080626
dr-ibt (tau=0),500.0,0.034167,0.025484,4.8e-05,0.015924,0.028497,0.045367,0.152927
dm,500.0,0.196227,0.009734,0.166842,0.19004,0.195988,0.202876,0.225752
dr,500.0,0.037522,0.010418,0.011766,0.03038,0.036948,0.044453,0.070482
mrdr,500.0,0.037147,0.009712,0.013274,0.030119,0.036792,0.043451,0.070592
dr-os (oracle),500.0,0.038305,0.011182,0.012432,0.030285,0.036984,0.045346,0.077358
dr-os,500.0,0.038305,0.011182,0.012432,0.030285,0.036984,0.045346,0.077358
switch-dr (oracle),500.0,0.036842,0.01055,0.011459,0.029275,0.036826,0.043337,0.072897
switch-dr,500.0,0.036965,0.010584,0.011459,0.029308,0.036854,0.04339,0.072897
