,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001753,0.004212,0.0,7e-06,0.000131,0.001354,0.041879
dr-ibt,500.0,0.004827,0.007134,0.0,0.000462,0.002104,0.006494,0.053849
dr-ibt (tau=0),500.0,0.00755,0.011824,0.0,0.000573,0.003008,0.008618,0.085485
dm,500.0,0.320788,0.039389,0.208968,0.290325,0.319361,0.349369,0.435216
dr,500.0,0.013365,0.017771,0.0,0.001346,0.006095,0.018383,0.133203
mrdr,500.0,0.007832,0.010658,0.0,0.000891,0.00386,0.010475,0.072258
dr-os (oracle),500.0,0.012897,0.016508,0.0,0.001282,0.006274,0.018071,0.10051
dr-os,500.0,0.013118,0.017402,0.0,0.001282,0.006274,0.018193,0.126926
switch-dr (oracle),500.0,0.008417,0.013306,0.0,0.000582,0.002859,0.009659,0.098939
switch-dr,500.0,0.013365,0.017771,0.0,0.001346,0.006095,0.018383,0.133203
