,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.038633,0.033818,7e-06,0.011026,0.031418,0.057161,0.205255
dr-ibt,500.0,0.040336,0.037978,1e-06,0.010828,0.030692,0.057641,0.241942
dr-ibt (tau=0),500.0,0.139301,0.032361,0.052984,0.117587,0.138116,0.159126,0.270763
dm,500.0,0.173103,0.033817,0.093973,0.14901,0.171781,0.196789,0.295465
dr,500.0,0.042997,0.037894,1e-06,0.014239,0.031765,0.063059,0.204033
mrdr,500.0,0.043571,0.040291,1e-06,0.01409,0.032211,0.062868,0.2723
dr-os (oracle),500.0,0.04062,0.034304,7e-06,0.0141,0.035161,0.059483,0.208247
dr-os,500.0,0.040694,0.034675,7e-06,0.0141,0.035161,0.059483,0.237359
switch-dr (oracle),500.0,0.037549,0.03323,2e-06,0.012332,0.029534,0.055228,0.183811
switch-dr,500.0,0.039975,0.035681,2e-06,0.01281,0.030965,0.058831,0.220767
