,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001568,0.004118,0.0,3e-06,7.3e-05,0.001036,0.031877
dr-ibt,500.0,0.00691,0.00939,0.0,0.000624,0.003083,0.009425,0.06491
dr-ibt (tau=0),500.0,0.005461,0.00734,0.0,0.000583,0.002671,0.00723,0.056425
dm,500.0,0.008812,0.009103,0.0,0.001843,0.006018,0.01337,0.049619
dr,500.0,0.009832,0.045774,0.0,0.00089,0.003418,0.009938,1.0
mrdr,500.0,0.011116,0.046124,0.0,0.000938,0.004606,0.01073,1.0
dr-os (oracle),500.0,0.002388,0.005601,0.0,2e-05,0.000152,0.001847,0.052762
dr-os,500.0,0.007005,0.009624,1e-06,0.000853,0.003623,0.009092,0.073041
switch-dr (oracle),500.0,0.001701,0.004116,0.0,2.4e-05,0.000176,0.001119,0.043012
switch-dr,500.0,0.009613,0.045634,0.0,0.000762,0.003237,0.010003,1.0
