,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000451,0.000882,0.0,0.0,3.2e-05,0.000515,0.005428
dr-ibt,500.0,0.001536,0.002007,0.0,0.000182,0.000736,0.002074,0.013175
dr-ibt (tau=0),500.0,0.002304,0.002689,0.0,0.000309,0.001314,0.003539,0.017685
dm,500.0,0.004334,0.002359,2.8e-05,0.002491,0.003956,0.005714,0.01587
dr,500.0,0.001868,0.00287,0.0,0.000219,0.000889,0.002542,0.026475
mrdr,500.0,0.001799,0.002847,0.0,0.000218,0.000956,0.002345,0.034741
dr-os (oracle),500.0,0.000101,0.000235,0.0,4e-06,2.5e-05,8e-05,0.001843
dr-os,500.0,0.001434,0.001852,0.0,0.000192,0.000742,0.001834,0.011104
switch-dr (oracle),500.0,7.7e-05,0.000156,0.0,5e-06,2.4e-05,7.5e-05,0.001468
switch-dr,500.0,0.001875,0.002704,0.0,0.000199,0.00093,0.002364,0.02874
