,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000744,0.002049,0.0,3e-06,4.5e-05,0.000355,0.018226
dr-ibt,500.0,0.006169,0.027596,0.0,0.000354,0.00183,0.005975,0.568322
dr-ibt (tau=0),500.0,0.005259,0.005024,2e-06,0.001423,0.003908,0.0076,0.026013
dm,500.0,0.00624,0.005439,0.0,0.001852,0.004965,0.009337,0.03212
dr,500.0,0.006594,0.02086,0.0,0.000481,0.002279,0.006943,0.345904
mrdr,500.0,0.007844,0.04598,0.0,0.000544,0.002608,0.006732,1.0
dr-os (oracle),500.0,0.000992,0.002272,0.0,1.1e-05,7e-05,0.000511,0.019248
dr-os,500.0,0.003894,0.005273,0.0,0.000377,0.002141,0.005311,0.045169
switch-dr (oracle),500.0,0.000655,0.001859,0.0,1.3e-05,8.1e-05,0.000368,0.018864
switch-dr,500.0,0.00861,0.041567,0.0,0.000532,0.002226,0.006749,0.672248
