,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003927,0.008941,0.0,1.5e-05,0.000377,0.004033,0.115666
dr-ibt,500.0,0.014822,0.023455,0.0,0.001353,0.0068,0.018336,0.232869
dr-ibt (tau=0),500.0,0.009786,0.013139,0.0,0.001344,0.005028,0.01385,0.125747
dm,500.0,0.009551,0.011829,0.0,0.001556,0.005364,0.013108,0.091005
dr,500.0,0.014808,0.021634,1e-06,0.001749,0.006857,0.017451,0.161329
mrdr,500.0,0.016996,0.024969,0.0,0.001448,0.00714,0.021159,0.182646
dr-os (oracle),500.0,0.004247,0.008563,0.0,2.8e-05,0.000406,0.004161,0.059906
dr-os,500.0,0.014603,0.021141,0.0,0.001479,0.005746,0.017586,0.136106
switch-dr (oracle),500.0,0.002878,0.006617,0.0,2.8e-05,0.000378,0.001911,0.062038
switch-dr,500.0,0.017193,0.050015,0.0,0.001348,0.006739,0.01984,1.0
