,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001453,0.003638,0.0,2e-06,8.5e-05,0.00099,0.03985
dr-ibt,500.0,0.012218,0.048257,0.0,0.000942,0.00467,0.011319,1.0
dr-ibt (tau=0),500.0,0.004777,0.006651,0.0,0.00055,0.002079,0.006106,0.042994
dm,500.0,0.005296,0.00654,0.0,0.000671,0.002757,0.007419,0.03958
dr,500.0,0.012362,0.048091,0.0,0.00115,0.005038,0.012234,1.0
mrdr,500.0,0.013191,0.047967,1e-06,0.001185,0.004886,0.013479,1.0
dr-os (oracle),500.0,0.001651,0.003946,0.0,1.8e-05,0.000121,0.001221,0.032473
dr-os,500.0,0.00831,0.011408,0.0,0.000963,0.003895,0.010745,0.069285
switch-dr (oracle),500.0,0.001031,0.002522,0.0,1e-05,9.7e-05,0.000592,0.0218
switch-dr,500.0,0.012286,0.048778,0.0,0.000833,0.003955,0.012287,1.0
