,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000698,0.00123,0.0,2e-06,0.000196,0.000862,0.00982
dr-ibt,500.0,0.002025,0.002382,0.0,0.000355,0.001425,0.002772,0.019922
dr-ibt (tau=0),500.0,0.003336,0.00342,0.0,0.000806,0.002371,0.004848,0.024967
dm,500.0,0.003736,0.002209,1.4e-05,0.002055,0.003415,0.005025,0.01298
dr,500.0,0.002083,0.002555,0.0,0.00039,0.001267,0.002792,0.021113
mrdr,500.0,0.00207,0.002331,0.0,0.000445,0.001339,0.002851,0.014617
dr-os (oracle),500.0,7.6e-05,0.000266,0.0,4e-06,2.3e-05,7.5e-05,0.004669
dr-os,500.0,0.001783,0.002145,0.0,0.000197,0.001078,0.002498,0.011257
switch-dr (oracle),500.0,0.000114,0.000206,0.0,9e-06,4.6e-05,0.000147,0.002232
switch-dr,500.0,0.002253,0.003097,0.0,0.000344,0.001319,0.003137,0.035627
