,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.003274,0.006632,0.0,4e-06,0.000387,0.003264,0.0512
dr-ibt,500.0,0.007309,0.010244,0.0,0.000689,0.003226,0.009529,0.076643
dr-ibt (tau=0),500.0,0.00861,0.011797,0.0,0.000878,0.003612,0.010997,0.071072
dm,500.0,0.006148,0.007582,0.0,0.000675,0.003317,0.009124,0.049913
dr,500.0,0.008215,0.011992,0.0,0.00065,0.00355,0.011433,0.086882
mrdr,500.0,0.009055,0.013601,0.0,0.000833,0.003713,0.011852,0.1109
dr-os (oracle),500.0,0.001305,0.003499,0.0,1.7e-05,0.000102,0.000829,0.040044
dr-os,500.0,0.006963,0.009822,0.0,0.00077,0.00327,0.009062,0.075685
switch-dr (oracle),500.0,0.001303,0.00354,0.0,2e-05,0.000117,0.000772,0.031081
switch-dr,500.0,0.008155,0.011453,0.0,0.001052,0.004259,0.010528,0.092428
