,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005725,0.010847,0.0,2.3e-05,0.000521,0.006487,0.071715
dr-ibt,500.0,0.018358,0.050759,0.0,0.001601,0.006908,0.021513,1.0
dr-ibt (tau=0),500.0,0.019436,0.024906,0.0,0.001883,0.009146,0.028277,0.169761
dm,500.0,0.011788,0.015362,0.0,0.001389,0.005139,0.016627,0.075815
dr,500.0,0.022704,0.055546,0.0,0.001679,0.008696,0.025572,1.0
mrdr,500.0,0.024421,0.056375,0.0,0.001805,0.008846,0.029343,1.0
dr-os (oracle),500.0,0.005475,0.009877,0.0,3.7e-05,0.000592,0.006224,0.061665
dr-os,500.0,0.019687,0.030323,0.0,0.001764,0.008819,0.026119,0.30963
switch-dr (oracle),500.0,0.003803,0.008435,0.0,4.1e-05,0.000439,0.002827,0.068907
switch-dr,500.0,0.021217,0.050559,0.0,0.001786,0.009394,0.026421,0.995525
