,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00576,0.012048,0.0,2.9e-05,0.000564,0.005321,0.079328
dr-ibt,500.0,0.018605,0.02947,0.0,0.001891,0.008696,0.022099,0.280799
dr-ibt (tau=0),500.0,0.022114,0.023776,0.0,0.004052,0.01475,0.033445,0.125893
dm,500.0,0.008264,0.01071,0.0,0.001163,0.004005,0.011125,0.060961
dr,500.0,0.024213,0.066811,0.0,0.001916,0.008439,0.026025,1.0
mrdr,500.0,0.028381,0.066538,0.0,0.00236,0.010598,0.032304,1.0
dr-os (oracle),500.0,0.003273,0.00725,0.0,2.5e-05,0.000251,0.00272,0.056618
dr-os,500.0,0.017372,0.02487,1e-06,0.001936,0.007976,0.022489,0.168075
switch-dr (oracle),500.0,0.001976,0.004263,0.0,2.7e-05,0.00028,0.001727,0.031468
switch-dr,500.0,0.023932,0.05595,0.0,0.001848,0.008181,0.027407,0.719815
