,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000725,0.001537,0.0,1e-06,7.1e-05,0.000665,0.011593
dr-ibt,500.0,0.002214,0.005102,0.0,0.000217,0.000997,0.002646,0.096786
dr-ibt (tau=0),500.0,0.00252,0.003412,0.0,0.0003,0.001169,0.003216,0.023383
dm,500.0,0.006024,0.003992,5.6e-05,0.003087,0.005329,0.007992,0.023504
dr,500.0,0.002252,0.003787,0.0,0.000254,0.000908,0.002774,0.046992
mrdr,500.0,0.002437,0.005392,0.0,0.000244,0.00097,0.002995,0.085241
dr-os (oracle),500.0,0.000449,0.001214,0.0,9e-06,4.1e-05,0.000185,0.010793
dr-os,500.0,0.00195,0.00297,0.0,0.000192,0.000856,0.002451,0.020078
switch-dr (oracle),500.0,0.000435,0.001099,0.0,1.2e-05,7.3e-05,0.00031,0.008174
switch-dr,500.0,0.002312,0.00559,0.0,0.000226,0.000962,0.002482,0.10466
