,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001254,0.003313,0.0,5e-06,5.6e-05,0.000726,0.037699
dr-ibt,500.0,0.014455,0.062091,0.0,0.000739,0.003822,0.011095,0.90334
dr-ibt (tau=0),500.0,0.00577,0.007233,0.0,0.000783,0.002806,0.007956,0.044701
dm,500.0,0.007974,0.008419,0.0,0.001381,0.005529,0.011634,0.055974
dr,500.0,0.011297,0.037003,0.0,0.001092,0.004257,0.012386,0.676872
mrdr,500.0,0.011221,0.025144,0.0,0.000862,0.004583,0.012935,0.424814
dr-os (oracle),500.0,0.001359,0.002936,0.0,2.7e-05,0.000119,0.000858,0.019287
dr-os,500.0,0.007946,0.011621,0.0,0.000695,0.003852,0.010476,0.099037
switch-dr (oracle),500.0,0.001073,0.002731,0.0,1.4e-05,0.000127,0.000777,0.023789
switch-dr,500.0,0.015094,0.063823,0.0,0.000983,0.003778,0.011732,0.896074
