,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000371,0.000914,0.0,1e-06,2.6e-05,0.000239,0.006826
dr-ibt,500.0,0.005405,0.019991,0.0,0.000356,0.001608,0.004631,0.286046
dr-ibt (tau=0),500.0,0.002507,0.003269,0.0,0.000276,0.001225,0.003473,0.022205
dm,500.0,0.003718,0.003105,0.0,0.001365,0.003071,0.005222,0.019445
dr,500.0,0.006466,0.022433,0.0,0.000367,0.001693,0.004719,0.279615
mrdr,500.0,0.006971,0.025531,0.0,0.00038,0.001889,0.004882,0.288296
dr-os (oracle),500.0,0.000275,0.000919,0.0,5e-06,2.8e-05,9.5e-05,0.00839
dr-os,500.0,0.002604,0.003552,0.0,0.000341,0.001278,0.003372,0.025761
switch-dr (oracle),500.0,0.000212,0.0006,0.0,9e-06,5.2e-05,0.000179,0.008461
switch-dr,500.0,0.005727,0.017161,0.0,0.00045,0.001738,0.004919,0.206275
