,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000288,0.00076,0.0,1e-06,1.7e-05,0.000204,0.007263
dr-ibt,500.0,0.003796,0.005509,0.0,0.000362,0.00184,0.00491,0.057771
dr-ibt (tau=0),500.0,0.003157,0.00414,0.0,0.000197,0.001099,0.004825,0.022008
dm,500.0,0.004165,0.003339,1e-06,0.001502,0.003396,0.006162,0.021049
dr,500.0,0.004184,0.006197,0.0,0.000527,0.001798,0.005153,0.051763
mrdr,500.0,0.004217,0.0064,0.0,0.000548,0.002084,0.005356,0.067509
dr-os (oracle),500.0,0.000237,0.000719,0.0,1e-05,3.8e-05,0.000107,0.008817
dr-os,500.0,0.003474,0.004413,0.0,0.000449,0.001784,0.004699,0.02823
switch-dr (oracle),500.0,0.000182,0.000423,0.0,6e-06,4.2e-05,0.000167,0.0044
switch-dr,500.0,0.004146,0.005467,0.0,0.000574,0.002219,0.005845,0.052108
