,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000166,0.000428,0.0,3e-06,2.3e-05,0.000125,0.003482
dr-ibt,500.0,0.002185,0.009002,0.0,0.00015,0.000642,0.001754,0.104656
dr-ibt (tau=0),500.0,0.0045,0.002661,3e-06,0.002589,0.003988,0.006037,0.016204
dm,500.0,0.005716,0.002814,0.000199,0.003575,0.005435,0.007404,0.01505
dr,500.0,0.001795,0.005486,0.0,0.000138,0.000639,0.001854,0.075999
mrdr,500.0,0.001794,0.005556,0.0,0.000181,0.000702,0.001772,0.074771
dr-os (oracle),500.0,0.000211,0.000651,0.0,7e-06,3e-05,0.000108,0.006826
dr-os,500.0,0.001195,0.001637,0.0,0.000138,0.000529,0.001619,0.011451
switch-dr (oracle),500.0,0.000176,0.000412,0.0,6e-06,3.6e-05,0.000141,0.00477
switch-dr,500.0,0.002229,0.009405,0.0,0.000136,0.000618,0.001741,0.12918
