,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000117,0.000444,0.0,3e-06,2e-05,7.2e-05,0.007529
dr-ibt,500.0,0.002434,0.005264,0.0,0.000222,0.000982,0.00268,0.062828
dr-ibt (tau=0),500.0,0.003901,0.002337,0.0,0.002186,0.003549,0.005232,0.014257
dm,500.0,0.005527,0.00294,0.000287,0.003367,0.005023,0.007258,0.019642
dr,500.0,0.002582,0.005363,0.0,0.000302,0.001044,0.002727,0.062231
mrdr,500.0,0.002668,0.006731,0.0,0.000272,0.001005,0.002808,0.075287
dr-os (oracle),500.0,0.000164,0.000415,0.0,6e-06,3.2e-05,0.00011,0.003305
dr-os,500.0,0.001532,0.001925,0.0,0.000151,0.000818,0.002097,0.01231
switch-dr (oracle),500.0,0.000154,0.000399,0.0,8e-06,5e-05,0.000158,0.00698
switch-dr,500.0,0.002584,0.006685,0.0,0.000253,0.000926,0.002832,0.108605
