,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000198,0.000496,0.0,5e-06,2.6e-05,0.000117,0.004431
dr-ibt,500.0,0.001149,0.001454,0.0,0.000139,0.000624,0.001637,0.01179
dr-ibt (tau=0),500.0,0.004911,0.002592,6.4e-05,0.002949,0.004566,0.006367,0.013883
dm,500.0,0.006318,0.002918,0.000752,0.004198,0.006042,0.007928,0.01952
dr,500.0,0.001354,0.002774,0.0,0.000163,0.000559,0.00169,0.051649
mrdr,500.0,0.001319,0.002017,0.0,0.000156,0.00055,0.001735,0.027075
dr-os (oracle),500.0,0.000177,0.000446,0.0,7e-06,3.8e-05,0.000126,0.00523
dr-os,500.0,0.001153,0.00179,0.0,0.0001,0.000432,0.001405,0.01454
switch-dr (oracle),500.0,0.000217,0.000536,0.0,7e-06,4.9e-05,0.000182,0.005784
switch-dr,500.0,0.001358,0.002196,0.0,0.000116,0.000566,0.001777,0.024108
