,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.7e-05,0.000213,0.0,1e-06,7e-06,3.5e-05,0.003422
dr-ibt,500.0,0.003611,0.009491,0.0,0.000406,0.001651,0.004014,0.11614
dr-ibt (tau=0),500.0,0.002096,0.001766,0.0,0.000708,0.001656,0.002886,0.009576
dm,500.0,0.002966,0.002029,4e-06,0.001497,0.002594,0.003909,0.010739
dr,500.0,0.003702,0.010459,0.0,0.000415,0.001574,0.004333,0.140338
mrdr,500.0,0.003855,0.011112,0.0,0.00045,0.001712,0.004162,0.150794
dr-os (oracle),500.0,7.2e-05,0.000196,0.0,6e-06,2.5e-05,6.6e-05,0.002831
dr-os,500.0,0.002397,0.002688,0.0,0.00036,0.00141,0.003557,0.015848
switch-dr (oracle),500.0,8.8e-05,0.00019,0.0,5e-06,2.9e-05,9.4e-05,0.002532
switch-dr,500.0,0.004296,0.013901,0.0,0.000573,0.001821,0.004585,0.245218
