,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005327,0.01049,0.0,1.5e-05,0.000519,0.005277,0.077791
dr-ibt,500.0,0.019137,0.097762,1e-06,0.000769,0.004291,0.012042,1.0
dr-ibt (tau=0),500.0,0.030188,0.03658,0.0,0.003469,0.015928,0.04245,0.180981
dm,500.0,0.006221,0.00726,0.0,0.000843,0.003478,0.009136,0.044242
dr,500.0,0.018291,0.087963,0.0,0.000991,0.003915,0.011054,1.0
mrdr,500.0,0.01802,0.0745,0.0,0.001206,0.005339,0.013511,1.0
dr-os (oracle),500.0,0.001494,0.003658,0.0,1.6e-05,0.00014,0.000874,0.029867
dr-os,500.0,0.008343,0.012726,0.0,0.000782,0.00357,0.010276,0.120281
switch-dr (oracle),500.0,0.001314,0.003004,0.0,1.6e-05,0.000131,0.000884,0.030639
switch-dr,500.0,0.018033,0.088552,0.0,0.000855,0.004117,0.011069,1.0
