,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6.4e-05,0.000233,0.0,2e-06,9e-06,3.5e-05,0.002911
dr-ibt,500.0,0.003352,0.01162,0.0,0.000293,0.001197,0.002988,0.141579
dr-ibt (tau=0),500.0,0.002683,0.001886,0.0,0.001214,0.002463,0.00372,0.009206
dm,500.0,0.003566,0.00221,1e-06,0.001914,0.003237,0.004872,0.013119
dr,500.0,0.003388,0.012486,0.0,0.000338,0.001273,0.003176,0.17773
mrdr,500.0,0.003575,0.012012,0.0,0.000378,0.001235,0.003315,0.171606
dr-os (oracle),500.0,8.3e-05,0.000184,0.0,5e-06,2.9e-05,8.9e-05,0.002028
dr-os,500.0,0.001968,0.002333,0.0,0.000282,0.001097,0.002768,0.016867
switch-dr (oracle),500.0,0.000162,0.000347,0.0,1.3e-05,5.6e-05,0.000163,0.004046
switch-dr,500.0,0.003118,0.009427,0.0,0.000377,0.001465,0.003184,0.137662
