,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001945,0.003601,0.0,2e-06,0.000319,0.002372,0.031423
dr-ibt,500.0,0.003759,0.005085,0.0,0.000397,0.001661,0.005487,0.042061
dr-ibt (tau=0),500.0,0.008258,0.009936,0.0,0.001173,0.004751,0.011556,0.056791
dm,500.0,0.005235,0.004934,0.0,0.001331,0.004074,0.007545,0.031282
dr,500.0,0.003755,0.006537,0.0,0.000397,0.001662,0.004697,0.098123
mrdr,500.0,0.004196,0.007416,0.0,0.000364,0.00193,0.004968,0.098598
dr-os (oracle),500.0,0.000736,0.001991,0.0,8e-06,5.2e-05,0.000272,0.015144
dr-os,500.0,0.003474,0.004579,0.0,0.000284,0.00156,0.004712,0.029622
switch-dr (oracle),500.0,0.00053,0.001263,0.0,1e-05,6.4e-05,0.000351,0.00915
switch-dr,500.0,0.003837,0.008657,0.0,0.000418,0.001544,0.004339,0.100904
