,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000225,0.000599,0.0,3e-06,1.8e-05,0.000128,0.00478
dr-ibt,500.0,0.004919,0.022149,0.0,0.000344,0.001433,0.004154,0.400379
dr-ibt (tau=0),500.0,0.004253,0.003335,2e-06,0.001775,0.003487,0.005992,0.02138
dm,500.0,0.005502,0.00368,0.0,0.002774,0.004841,0.007522,0.020589
dr,500.0,0.003946,0.012634,0.0,0.000275,0.001323,0.004207,0.244871
mrdr,500.0,0.004277,0.01762,0.0,0.000289,0.001184,0.004052,0.327841
dr-os (oracle),500.0,0.000301,0.000846,0.0,1.1e-05,4.1e-05,0.000156,0.008408
dr-os,500.0,0.002359,0.003285,0.0,0.000234,0.001061,0.003082,0.031122
switch-dr (oracle),500.0,0.000282,0.000746,0.0,9e-06,4.4e-05,0.000215,0.007986
switch-dr,500.0,0.003253,0.008906,0.0,0.000282,0.001209,0.003571,0.165817
