,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00065,0.001576,0.0,1e-06,2.2e-05,0.000438,0.013589
dr-ibt,500.0,0.004056,0.006508,0.0,0.000408,0.001728,0.005633,0.073092
dr-ibt (tau=0),500.0,0.004439,0.005105,1e-06,0.000767,0.002809,0.006307,0.030839
dm,500.0,0.006592,0.005773,4e-06,0.002398,0.005417,0.009347,0.036972
dr,500.0,0.004424,0.007352,1e-06,0.00043,0.001943,0.005202,0.070146
mrdr,500.0,0.004629,0.00727,0.0,0.000504,0.002203,0.005954,0.068437
dr-os (oracle),500.0,0.00091,0.001932,0.0,1.4e-05,7.5e-05,0.000655,0.014889
dr-os,500.0,0.003959,0.005537,0.0,0.000404,0.001945,0.004945,0.041417
switch-dr (oracle),500.0,0.000703,0.001578,0.0,1.6e-05,9.9e-05,0.000537,0.011938
switch-dr,500.0,0.004126,0.006269,0.0,0.000449,0.001799,0.004819,0.054327
