,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.006382,0.012712,0.0,1.4e-05,0.000502,0.007109,0.126771
dr-ibt,500.0,0.016218,0.048904,0.0,0.001464,0.006149,0.017907,1.0
dr-ibt (tau=0),500.0,0.022501,0.029007,0.0,0.002397,0.011309,0.030382,0.189163
dm,500.0,0.011886,0.014163,0.0,0.001314,0.006126,0.018128,0.080752
dr,500.0,0.017984,0.049966,0.0,0.001485,0.007126,0.020594,1.0
mrdr,500.0,0.021878,0.053134,0.0,0.00223,0.009519,0.023848,1.0
dr-os (oracle),500.0,0.004095,0.008743,0.0,3.4e-05,0.000342,0.00387,0.070278
dr-os,500.0,0.015455,0.024229,0.0,0.001347,0.006132,0.019672,0.203329
switch-dr (oracle),500.0,0.003195,0.006861,0.0,4.1e-05,0.000472,0.003033,0.053213
switch-dr,500.0,0.01806,0.049634,0.0,0.00158,0.007309,0.020824,1.0
