,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00092,0.002492,0.0,2e-06,3.5e-05,0.0005,0.0214
dr-ibt,500.0,0.004143,0.007958,0.0,0.000451,0.001926,0.004862,0.134526
dr-ibt (tau=0),500.0,0.004121,0.005273,0.0,0.000594,0.002,0.005463,0.030544
dm,500.0,0.007138,0.006338,0.0,0.002474,0.005602,0.010103,0.044954
dr,500.0,0.005008,0.021849,0.0,0.000389,0.001802,0.005065,0.475354
mrdr,500.0,0.005113,0.018387,0.0,0.000448,0.002032,0.005827,0.393437
dr-os (oracle),500.0,0.000957,0.002147,0.0,1.4e-05,8e-05,0.000597,0.014921
dr-os,500.0,0.003183,0.004727,0.0,0.000346,0.00145,0.003928,0.036167
switch-dr (oracle),500.0,0.000685,0.001666,0.0,1.1e-05,9.9e-05,0.000383,0.011844
switch-dr,500.0,0.005376,0.039884,0.0,0.000337,0.001571,0.004781,0.888236
