,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000247,0.000404,0.0,2.6e-05,0.000112,0.000273,0.003279
dr-ibt,500.0,0.002773,0.034579,0.0,6.1e-05,0.000276,0.000806,0.588676
dr-ibt (tau=0),500.0,0.022462,0.006251,0.00661,0.01795,0.021748,0.026623,0.039772
dm,500.0,0.115058,0.016783,0.06826,0.104222,0.114697,0.127089,0.163971
dr,500.0,0.002773,0.034579,0.0,6.1e-05,0.000276,0.000806,0.588676
mrdr,500.0,0.002268,0.032849,0.0,1.9e-05,7.9e-05,0.000259,0.523283
dr-os (oracle),500.0,0.000251,0.00045,0.0,1.2e-05,7.6e-05,0.000279,0.00344
dr-os,500.0,0.000559,0.000726,0.0,6.3e-05,0.000248,0.000816,0.004752
switch-dr (oracle),500.0,0.000217,0.00037,0.0,1.2e-05,6.6e-05,0.000243,0.002836
switch-dr,500.0,0.002773,0.034579,0.0,6.1e-05,0.000276,0.000806,0.588676
