,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.074471,0.018129,0.030613,0.061573,0.073391,0.084608,0.146078
dr-ibt,500.0,0.074732,0.018182,0.031415,0.061659,0.073392,0.084609,0.146078
dr-ibt (tau=0),500.0,0.118329,0.019503,0.069165,0.104895,0.116996,0.130252,0.192407
dm,500.0,0.179836,0.023252,0.116217,0.164345,0.179098,0.19371,0.275387
dr,500.0,0.074199,0.018413,0.025463,0.061381,0.073446,0.0842,0.148154
mrdr,500.0,0.074312,0.017888,0.028756,0.061668,0.073021,0.084533,0.141069
dr-os (oracle),500.0,0.075079,0.017639,0.038356,0.061686,0.074501,0.086999,0.130154
dr-os,500.0,0.075079,0.017639,0.038356,0.061686,0.074501,0.086999,0.130154
switch-dr (oracle),500.0,0.074103,0.018872,0.032416,0.060105,0.072267,0.085629,0.128406
switch-dr,500.0,0.074788,0.019005,0.033895,0.060826,0.073177,0.086329,0.133372
