,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.063803,0.014945,0.025179,0.053228,0.062548,0.073227,0.123591
dr-ibt,500.0,0.063942,0.014993,0.02612,0.053381,0.062584,0.073325,0.123595
dr-ibt (tau=0),500.0,0.111313,0.016498,0.069162,0.100136,0.111118,0.121752,0.167735
dm,500.0,0.1723,0.018238,0.122211,0.159958,0.171838,0.183642,0.233461
dr,500.0,0.063103,0.014148,0.029158,0.053245,0.061665,0.072369,0.11294
mrdr,500.0,0.063386,0.013922,0.029427,0.053243,0.061431,0.072475,0.111568
dr-os (oracle),500.0,0.065601,0.014362,0.032136,0.05576,0.0653,0.075423,0.111426
dr-os,500.0,0.065601,0.014362,0.032136,0.05576,0.0653,0.075423,0.111426
switch-dr (oracle),500.0,0.063432,0.014245,0.022642,0.05307,0.062757,0.072518,0.11019
switch-dr,500.0,0.063719,0.014356,0.026576,0.053239,0.063179,0.073091,0.111575
