,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.050564,0.012641,0.011823,0.041485,0.049919,0.05839,0.085846
dr-ibt,500.0,0.050939,0.013114,0.011823,0.041758,0.049994,0.058917,0.105042
dr-ibt (tau=0),500.0,0.086281,0.013515,0.04525,0.076365,0.085866,0.095334,0.131007
dm,500.0,0.136831,0.015794,0.091197,0.125764,0.136558,0.147231,0.179202
dr,500.0,0.050831,0.012695,0.020189,0.041593,0.049584,0.059076,0.091935
mrdr,500.0,0.050643,0.012692,0.015925,0.041349,0.048978,0.059549,0.096991
dr-os (oracle),500.0,0.050797,0.013072,0.015828,0.041961,0.049962,0.057991,0.092415
dr-os,500.0,0.050937,0.01306,0.015828,0.042038,0.049989,0.058066,0.094484
switch-dr (oracle),500.0,0.048134,0.012386,0.016498,0.039909,0.046661,0.055533,0.10577
switch-dr,500.0,0.050163,0.013485,0.018016,0.041406,0.048769,0.058368,0.109
