,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001438,0.00339,0.0,2.3e-05,0.000107,0.000871,0.026361
dr-ibt,500.0,0.00321,0.004229,0.0,0.000402,0.001584,0.004494,0.026361
dr-ibt (tau=0),500.0,0.037916,0.01946,0.002711,0.023681,0.034518,0.049738,0.114729
dm,500.0,0.141371,0.042771,0.044615,0.112146,0.13816,0.165231,0.297378
dr,500.0,0.00321,0.004229,0.0,0.000402,0.001584,0.004494,0.026361
mrdr,500.0,0.001475,0.002347,0.0,0.000172,0.000591,0.001942,0.02454
dr-os (oracle),500.0,0.001717,0.003511,0.0,5.8e-05,0.000397,0.001608,0.0271
dr-os,500.0,0.003145,0.004209,0.0,0.000385,0.001488,0.004428,0.0271
switch-dr (oracle),500.0,0.002045,0.003487,0.0,0.000144,0.000683,0.002518,0.026361
switch-dr,500.0,0.00321,0.004229,0.0,0.000402,0.001584,0.004494,0.026361
