,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00019,0.000369,0.0,2.4e-05,8.3e-05,0.00019,0.002832
dr-ibt,500.0,0.0007,0.000891,0.0,8.1e-05,0.000357,0.000996,0.006322
dr-ibt (tau=0),500.0,0.036166,0.008533,0.016337,0.03004,0.035783,0.041399,0.065546
dm,500.0,0.152594,0.018872,0.101118,0.140376,0.152496,0.165249,0.211742
dr,500.0,0.0007,0.000891,0.0,8.1e-05,0.000357,0.000996,0.006322
mrdr,500.0,0.000241,0.000272,0.0,3.9e-05,0.000149,0.000353,0.001703
dr-os (oracle),500.0,0.00026,0.000449,0.0,1.6e-05,8.1e-05,0.000338,0.00319
dr-os,500.0,0.000625,0.000813,0.0,7.3e-05,0.000299,0.000837,0.005762
switch-dr (oracle),500.0,0.000328,0.000512,0.0,2.8e-05,0.00012,0.000392,0.003792
switch-dr,500.0,0.0007,0.000891,0.0,8.1e-05,0.000357,0.000996,0.006322
