,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.073235,0.015753,0.03658,0.061166,0.0728,0.083361,0.135328
dr-ibt,500.0,0.073301,0.015764,0.036725,0.061218,0.072931,0.083361,0.135328
dr-ibt (tau=0),500.0,0.123374,0.017315,0.080474,0.111289,0.123238,0.134802,0.185781
dm,500.0,0.189169,0.019263,0.132601,0.176095,0.189293,0.201849,0.248236
dr,500.0,0.075641,0.014955,0.035293,0.065926,0.074526,0.085767,0.117376
mrdr,500.0,0.075697,0.014775,0.032484,0.06549,0.074797,0.085124,0.11601
dr-os (oracle),500.0,0.074809,0.015216,0.037746,0.063304,0.074089,0.084997,0.128291
dr-os,500.0,0.074809,0.015216,0.037746,0.063304,0.074089,0.084997,0.128291
switch-dr (oracle),500.0,0.074054,0.015009,0.03407,0.064234,0.07241,0.083622,0.129654
switch-dr,500.0,0.0744,0.015115,0.03407,0.064449,0.072801,0.083724,0.129654
