,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000115,0.000226,0.0,1e-05,4.4e-05,0.000124,0.00206
dr-ibt,500.0,0.000461,0.000671,0.0,4.1e-05,0.000189,0.000674,0.006272
dr-ibt (tau=0),500.0,0.033784,0.006964,0.013467,0.028452,0.033998,0.03895,0.056016
dm,500.0,0.139798,0.014878,0.093131,0.129332,0.140914,0.151265,0.181971
dr,500.0,0.000461,0.000671,0.0,4.1e-05,0.000189,0.000674,0.006272
mrdr,500.0,0.000123,0.000163,0.0,1.7e-05,6.1e-05,0.000158,0.001187
dr-os (oracle),500.0,0.000186,0.000293,0.0,1.4e-05,7.4e-05,0.000217,0.002358
dr-os,500.0,0.000418,0.000603,0.0,4.2e-05,0.000188,0.000592,0.005786
switch-dr (oracle),500.0,0.000241,0.000383,0.0,1e-05,7.6e-05,0.00028,0.003121
switch-dr,500.0,0.000461,0.000671,0.0,4.1e-05,0.000189,0.000674,0.006272
