,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.066066,0.01717,0.028287,0.053756,0.06546,0.076278,0.122051
dr-ibt,500.0,0.066219,0.017224,0.028287,0.054104,0.065679,0.076501,0.122051
dr-ibt (tau=0),500.0,0.11537,0.017976,0.066735,0.103054,0.115872,0.126699,0.176153
dm,500.0,0.173366,0.020537,0.119646,0.159516,0.173697,0.188324,0.253705
dr,500.0,0.066379,0.016621,0.026849,0.054685,0.065892,0.077484,0.139109
mrdr,500.0,0.066361,0.016183,0.019651,0.05485,0.065323,0.077264,0.12997
dr-os (oracle),500.0,0.067325,0.017209,0.026939,0.054831,0.067033,0.079028,0.12769
dr-os,500.0,0.067325,0.017209,0.026939,0.054831,0.067033,0.079028,0.12769
switch-dr (oracle),500.0,0.065861,0.016018,0.026448,0.054107,0.065262,0.075459,0.123966
switch-dr,500.0,0.066353,0.016073,0.026448,0.0546,0.065868,0.075973,0.123966
