,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00193,0.004158,0.0,5.9e-05,0.000326,0.001517,0.034546
dr-ibt,500.0,0.003856,0.005301,0.0,0.000479,0.001831,0.005026,0.035613
dr-ibt (tau=0),500.0,0.041788,0.020038,0.002975,0.027368,0.038672,0.053611,0.12422
dm,500.0,0.148831,0.042455,0.045052,0.118101,0.145367,0.175599,0.309919
dr,500.0,0.003856,0.005301,0.0,0.000479,0.001831,0.005026,0.035613
mrdr,500.0,0.001805,0.002792,0.0,0.000206,0.000823,0.002199,0.026229
dr-os (oracle),500.0,0.002122,0.004318,0.0,8.1e-05,0.000396,0.001918,0.035438
dr-os,500.0,0.003747,0.005167,0.0,0.000521,0.001697,0.005044,0.035438
switch-dr (oracle),500.0,0.002094,0.004129,0.0,0.000136,0.000553,0.001867,0.034546
switch-dr,500.0,0.003856,0.005301,0.0,0.000479,0.001831,0.005026,0.035613
