,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000472,0.001112,0.0,2.7e-05,0.000119,0.000443,0.011961
dr-ibt,500.0,0.002127,0.002756,0.0,0.000232,0.001097,0.002804,0.01665
dr-ibt (tau=0),500.0,0.02992,0.011861,0.005165,0.02106,0.029021,0.037625,0.085003
dm,500.0,0.126856,0.026023,0.06316,0.108866,0.124715,0.144469,0.229956
dr,500.0,0.002127,0.002756,0.0,0.000232,0.001097,0.002804,0.01665
mrdr,500.0,0.000888,0.000978,0.0,0.000144,0.000588,0.001307,0.006054
dr-os (oracle),500.0,0.000587,0.001204,0.0,2.6e-05,0.000211,0.000641,0.012619
dr-os,500.0,0.001983,0.002589,0.0,0.000235,0.00101,0.00247,0.015633
switch-dr (oracle),500.0,0.000586,0.001141,0.0,3.8e-05,0.00019,0.000676,0.011961
switch-dr,500.0,0.002127,0.002756,0.0,0.000232,0.001097,0.002804,0.01665
