,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000172,0.000253,0.0,2.3e-05,9.1e-05,0.000241,0.002278
dr-ibt,500.0,0.001511,0.01732,0.0,4e-05,0.000181,0.00054,0.284403
dr-ibt (tau=0),500.0,0.022469,0.005126,0.005971,0.018744,0.022257,0.025858,0.038774
dm,500.0,0.11574,0.013495,0.06501,0.106297,0.115691,0.125427,0.154922
dr,500.0,0.001511,0.01732,0.0,4e-05,0.000181,0.00054,0.284403
mrdr,500.0,0.001152,0.016438,0.0,1.4e-05,5.1e-05,0.000139,0.260475
dr-os (oracle),500.0,0.000169,0.000284,0.0,1.1e-05,6.5e-05,0.000224,0.002441
dr-os,500.0,0.000385,0.000557,0.0,3.8e-05,0.000179,0.000485,0.005347
switch-dr (oracle),500.0,0.000129,0.000225,0.0,8e-06,4.8e-05,0.000158,0.002223
switch-dr,500.0,0.001511,0.01732,0.0,4e-05,0.000181,0.00054,0.284403
