,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.075303,0.025917,0.012819,0.056496,0.071834,0.091074,0.166135
dr-ibt,500.0,0.075773,0.026231,0.012819,0.056661,0.072024,0.091176,0.166135
dr-ibt (tau=0),500.0,0.120661,0.027438,0.044551,0.101634,0.117683,0.139521,0.197222
dm,500.0,0.176843,0.032178,0.082977,0.154198,0.175928,0.199679,0.27472
dr,500.0,0.073478,0.026838,0.011234,0.053344,0.071405,0.089891,0.163685
mrdr,500.0,0.073574,0.026557,0.015816,0.055087,0.071199,0.091058,0.15363
dr-os (oracle),500.0,0.072961,0.027067,0.016868,0.05376,0.070001,0.086907,0.176178
dr-os,500.0,0.073009,0.02712,0.016868,0.05376,0.070145,0.086907,0.176178
switch-dr (oracle),500.0,0.071506,0.024375,0.014646,0.054159,0.066526,0.087267,0.142586
switch-dr,500.0,0.072632,0.024853,0.014646,0.055001,0.067794,0.088777,0.150671
