,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9.3e-05,0.000115,0.0,1.5e-05,4.8e-05,0.000136,0.000872
dr-ibt,500.0,0.001487,0.001517,0.0,0.000299,0.001113,0.002225,0.011519
dr-ibt (tau=0),500.0,0.029501,0.006156,0.010752,0.025105,0.029407,0.033902,0.044499
dm,500.0,0.136869,0.013435,0.08981,0.127448,0.137116,0.14668,0.166907
dr,500.0,0.001487,0.001517,0.0,0.000299,0.001113,0.002225,0.011519
mrdr,500.0,0.001075,0.000554,1.5e-05,0.000651,0.001024,0.001415,0.004087
dr-os (oracle),500.0,0.000174,0.000201,0.0,1.7e-05,9.4e-05,0.000301,0.002232
dr-os,500.0,0.001295,0.001391,0.0,0.000204,0.000924,0.001961,0.010786
switch-dr (oracle),500.0,0.000267,0.000376,0.0,2.1e-05,0.000123,0.000362,0.002769
switch-dr,500.0,0.001487,0.001517,0.0,0.000299,0.001113,0.002225,0.011519
