,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.073846,0.015922,0.034849,0.062385,0.073143,0.084794,0.128635
dr-ibt,500.0,0.073972,0.015931,0.034849,0.062447,0.073143,0.085034,0.128635
dr-ibt (tau=0),500.0,0.121389,0.016768,0.074072,0.110034,0.120607,0.132131,0.176445
dm,500.0,0.182741,0.017947,0.137425,0.170606,0.181735,0.195094,0.234804
dr,500.0,0.073689,0.015456,0.035328,0.062679,0.073396,0.084522,0.130641
mrdr,500.0,0.073909,0.01503,0.038897,0.063337,0.073793,0.084334,0.133001
dr-os (oracle),500.0,0.075767,0.015495,0.034462,0.064149,0.074116,0.086971,0.126259
dr-os,500.0,0.075768,0.015495,0.034462,0.064149,0.074116,0.086971,0.126259
switch-dr (oracle),500.0,0.075007,0.015262,0.03561,0.064038,0.074963,0.084263,0.130306
switch-dr,500.0,0.075607,0.015388,0.03561,0.06476,0.075296,0.084981,0.132893
