,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000125,0.000168,0.0,1.7e-05,6.1e-05,0.000173,0.001289
dr-ibt,500.0,0.000553,0.000719,0.0,5.5e-05,0.000268,0.000834,0.006509
dr-ibt (tau=0),500.0,0.036201,0.006981,0.013638,0.030763,0.036309,0.041195,0.056234
dm,500.0,0.15346,0.014824,0.097902,0.143782,0.153598,0.164591,0.196929
dr,500.0,0.000553,0.000719,0.0,5.5e-05,0.000268,0.000834,0.006509
mrdr,500.0,0.000204,0.0002,0.0,4.7e-05,0.000153,0.000298,0.001357
dr-os (oracle),500.0,0.000185,0.000248,0.0,1.3e-05,5.9e-05,0.000288,0.001523
dr-os,500.0,0.000475,0.000624,0.0,4.8e-05,0.000248,0.000677,0.005974
switch-dr (oracle),500.0,0.000225,0.000357,0.0,1.7e-05,0.000102,0.000286,0.002995
switch-dr,500.0,0.000553,0.000719,0.0,5.5e-05,0.000268,0.000834,0.006509
