,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000427,0.000827,0.0,3.2e-05,0.000118,0.000412,0.007641
dr-ibt,500.0,0.0006,0.000868,0.0,6.9e-05,0.000296,0.000769,0.007641
dr-ibt (tau=0),500.0,0.042299,0.009537,0.019643,0.035905,0.042033,0.048473,0.080286
dm,500.0,0.162214,0.019852,0.108612,0.150123,0.162856,0.175365,0.230179
dr,500.0,0.0006,0.000868,0.0,6.9e-05,0.000296,0.000769,0.007641
mrdr,500.0,0.000131,0.000179,0.0,1e-05,5.6e-05,0.000182,0.000971
dr-os (oracle),500.0,0.000507,0.000921,0.0,2.2e-05,0.000157,0.000552,0.008208
dr-os,500.0,0.000636,0.000933,0.0,6.4e-05,0.000322,0.000757,0.008208
switch-dr (oracle),500.0,0.000497,0.00084,0.0,3.1e-05,0.000189,0.000574,0.007641
switch-dr,500.0,0.0006,0.000868,0.0,6.9e-05,0.000296,0.000769,0.007641
