,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001123,0.003175,0.0,2.2e-05,0.000121,0.000745,0.043861
dr-ibt,500.0,0.00402,0.005313,0.0,0.000609,0.001966,0.00557,0.043861
dr-ibt (tau=0),500.0,0.028681,0.016559,0.000231,0.016521,0.025937,0.037469,0.090413
dm,500.0,0.119096,0.037887,0.022781,0.094317,0.116984,0.142444,0.250005
dr,500.0,0.00402,0.005313,0.0,0.000609,0.001966,0.00557,0.043861
mrdr,500.0,0.002055,0.00268,0.0,0.000264,0.001097,0.002867,0.02534
dr-os (oracle),500.0,0.001374,0.003248,0.0,6.9e-05,0.000375,0.0012,0.044505
dr-os,500.0,0.003846,0.005127,0.0,0.000569,0.001987,0.005331,0.044505
switch-dr (oracle),500.0,0.001498,0.003037,0.0,0.000106,0.000533,0.001551,0.043861
switch-dr,500.0,0.00402,0.005313,0.0,0.000609,0.001966,0.00557,0.043861
