,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.061838,0.017333,0.019333,0.050541,0.06073,0.072778,0.122684
dr-ibt,500.0,0.062075,0.017438,0.019338,0.050903,0.061043,0.072848,0.122692
dr-ibt (tau=0),500.0,0.111053,0.018938,0.058981,0.098327,0.109841,0.123648,0.172185
dm,500.0,0.171516,0.022408,0.108154,0.155431,0.170164,0.186167,0.238992
dr,500.0,0.063438,0.01775,0.014799,0.050813,0.062775,0.074152,0.126425
mrdr,500.0,0.063433,0.017181,0.015026,0.051397,0.062333,0.073871,0.141044
dr-os (oracle),500.0,0.061944,0.016881,0.018356,0.049965,0.059889,0.072372,0.124328
dr-os,500.0,0.061944,0.016881,0.018356,0.049965,0.059889,0.072372,0.124328
switch-dr (oracle),500.0,0.062291,0.016941,0.019177,0.051043,0.061031,0.072253,0.131293
switch-dr,500.0,0.062972,0.017125,0.019177,0.05161,0.061792,0.072821,0.131293
