,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000144,0.000405,0.0,1e-05,4.3e-05,0.00011,0.006451
dr-ibt,500.0,0.001062,0.001583,0.0,0.000112,0.000523,0.001336,0.015819
dr-ibt (tau=0),500.0,0.038256,0.009238,0.016428,0.032221,0.038139,0.043079,0.081066
dm,500.0,0.154741,0.019303,0.098975,0.143168,0.154922,0.167021,0.231441
dr,500.0,0.001062,0.001583,0.0,0.000112,0.000523,0.001336,0.015819
mrdr,500.0,0.000499,0.000892,0.0,0.0001,0.000302,0.000583,0.009841
dr-os (oracle),500.0,0.000253,0.000485,0.0,1.6e-05,8.1e-05,0.000323,0.00699
dr-os,500.0,0.000866,0.001129,0.0,9.4e-05,0.000416,0.001172,0.007027
switch-dr (oracle),500.0,0.00044,0.000708,0.0,2.3e-05,0.000137,0.000538,0.006451
switch-dr,500.0,0.001062,0.001583,0.0,0.000112,0.000523,0.001336,0.015819
