,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000202,0.000211,0.0,2.9e-05,0.000123,0.00033,0.001108
dr-ibt,500.0,0.001032,0.001239,0.0,0.000101,0.000585,0.001455,0.008417
dr-ibt (tau=0),500.0,0.03008,0.0065,0.0114,0.024942,0.030008,0.035186,0.046407
dm,500.0,0.131719,0.013378,0.089283,0.122326,0.131755,0.141636,0.166071
dr,500.0,0.001032,0.001239,0.0,0.000101,0.000585,0.001455,0.008417
mrdr,500.0,0.000579,0.000373,1e-06,0.00031,0.000524,0.00078,0.002257
dr-os (oracle),500.0,0.00022,0.000246,0.0,1.5e-05,0.000114,0.000379,0.001294
dr-os,500.0,0.000889,0.001107,0.0,0.0001,0.000471,0.001225,0.007817
switch-dr (oracle),500.0,0.000164,0.000207,0.0,1.6e-05,7.9e-05,0.000236,0.001183
switch-dr,500.0,0.001032,0.001239,0.0,0.000101,0.000585,0.001455,0.008417
