,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.0686,0.025285,4.4e-05,0.051007,0.066251,0.082977,0.16051
dr-ibt,500.0,0.069244,0.02577,4.4e-05,0.051279,0.06709,0.084813,0.168518
dr-ibt (tau=0),500.0,0.116275,0.027071,0.054442,0.097605,0.114383,0.133104,0.205275
dm,500.0,0.17881,0.031679,0.069294,0.157042,0.176928,0.199583,0.288655
dr,500.0,0.072777,0.027055,0.000127,0.054023,0.069708,0.087947,0.187224
mrdr,500.0,0.072095,0.026265,9.5e-05,0.052857,0.069455,0.086884,0.188951
dr-os (oracle),500.0,0.071422,0.025845,0.010084,0.053029,0.070485,0.087324,0.162804
dr-os,500.0,0.071422,0.025845,0.010084,0.053029,0.070485,0.087324,0.162804
switch-dr (oracle),500.0,0.069675,0.025028,0.016665,0.051221,0.067829,0.084535,0.156112
switch-dr,500.0,0.070703,0.025638,0.016665,0.051995,0.068407,0.086447,0.177789
