,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000958,0.00168,0.0,8.8e-05,0.000312,0.000966,0.015964
dr-ibt,500.0,0.001938,0.002511,0.0,0.00019,0.000902,0.002768,0.015964
dr-ibt (tau=0),500.0,0.038795,0.013134,0.009942,0.029111,0.038192,0.047195,0.090692
dm,500.0,0.144284,0.026616,0.073809,0.126566,0.143923,0.160679,0.23187
dr,500.0,0.001938,0.002511,0.0,0.00019,0.000902,0.002768,0.015964
mrdr,500.0,0.000561,0.000838,0.0,5e-05,0.00025,0.000705,0.008725
dr-os (oracle),500.0,0.001031,0.001824,0.0,3.6e-05,0.000288,0.001098,0.016663
dr-os,500.0,0.001878,0.002429,0.0,0.000173,0.000858,0.002793,0.016663
switch-dr (oracle),500.0,0.00093,0.001688,0.0,4.7e-05,0.000224,0.001006,0.015964
switch-dr,500.0,0.001938,0.002511,0.0,0.00019,0.000902,0.002768,0.015964
