,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9.9e-05,0.000206,0.0,9e-06,4.5e-05,0.000111,0.002886
dr-ibt,500.0,0.002267,0.002296,0.0,0.000569,0.001601,0.003201,0.011988
dr-ibt (tau=0),500.0,0.018791,0.00628,0.005805,0.014229,0.018121,0.022605,0.045808
dm,500.0,0.105345,0.016258,0.065169,0.093625,0.104701,0.116634,0.161942
dr,500.0,0.002267,0.002296,0.0,0.000569,0.001601,0.003201,0.011988
mrdr,500.0,0.001649,0.001101,0.0,0.000843,0.001517,0.002242,0.008798
dr-os (oracle),500.0,0.00034,0.00035,0.0,5.6e-05,0.000248,0.00053,0.003093
dr-os,500.0,0.002013,0.002094,0.0,0.000473,0.001404,0.002884,0.010963
switch-dr (oracle),500.0,0.00051,0.000681,0.0,3e-05,0.000235,0.000705,0.004114
switch-dr,500.0,0.002267,0.002296,0.0,0.000569,0.001601,0.003201,0.011988
