,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.059248,0.03331,0.001484,0.032838,0.0563,0.080639,0.167048
dr-ibt,500.0,0.061981,0.036482,0.001484,0.034288,0.05783,0.084015,0.285104
dr-ibt (tau=0),500.0,0.100521,0.035691,0.028632,0.072388,0.097129,0.125814,0.212725
dm,500.0,0.149909,0.045413,0.045032,0.119635,0.145084,0.177088,0.330624
dr,500.0,0.060293,0.038856,0.000191,0.032218,0.053143,0.078455,0.342744
mrdr,500.0,0.059648,0.039027,0.000508,0.031883,0.052567,0.078553,0.355536
dr-os (oracle),500.0,0.05985,0.034946,2.3e-05,0.035439,0.051579,0.080884,0.221131
dr-os,500.0,0.059931,0.035096,2.3e-05,0.035439,0.051579,0.080884,0.221131
switch-dr (oracle),500.0,0.056552,0.032342,0.00321,0.031896,0.049144,0.074037,0.173978
switch-dr,500.0,0.059639,0.035492,0.00321,0.033167,0.052834,0.08001,0.270125
