,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000339,0.000445,0.0,5.3e-05,0.000196,0.000441,0.003081
dr-ibt,500.0,0.000647,0.000908,0.0,7e-05,0.000295,0.000899,0.006958
dr-ibt (tau=0),500.0,0.045301,0.008015,0.022774,0.039301,0.045572,0.051141,0.067825
dm,500.0,0.167997,0.014608,0.122295,0.157882,0.168459,0.179083,0.20582
dr,500.0,0.000647,0.000908,0.0,7e-05,0.000295,0.000899,0.006958
mrdr,500.0,0.000115,0.000135,0.0,1.8e-05,6.6e-05,0.000171,0.000768
dr-os (oracle),500.0,0.000298,0.000513,0.0,2.3e-05,9.6e-05,0.000339,0.003443
dr-os,500.0,0.000591,0.000819,0.0,7e-05,0.000274,0.000766,0.006121
switch-dr (oracle),500.0,0.000221,0.000443,0.0,1.2e-05,5.7e-05,0.000182,0.003081
switch-dr,500.0,0.000647,0.000908,0.0,7e-05,0.000295,0.000899,0.006958
