,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.056832,0.013592,0.017569,0.046825,0.056481,0.066662,0.094694
dr-ibt,500.0,0.057247,0.013542,0.017616,0.047208,0.056847,0.067022,0.094673
dr-ibt (tau=0),500.0,0.103809,0.014947,0.060829,0.093229,0.104657,0.113998,0.147484
dm,500.0,0.163854,0.016791,0.103716,0.152477,0.163711,0.174074,0.219183
dr,500.0,0.058567,0.01406,0.000558,0.048581,0.057845,0.068219,0.109727
mrdr,500.0,0.058302,0.013134,0.020034,0.049404,0.057556,0.065714,0.106754
dr-os (oracle),500.0,0.058984,0.013623,0.026156,0.049782,0.058894,0.067795,0.11315
dr-os,500.0,0.059144,0.014113,0.026156,0.049782,0.058894,0.06789,0.14142
switch-dr (oracle),500.0,0.056292,0.013487,0.01785,0.047372,0.055797,0.065241,0.113144
switch-dr,500.0,0.056769,0.013557,0.01785,0.047399,0.056402,0.065479,0.113144
