,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.069466,0.015816,0.027734,0.058339,0.068528,0.079438,0.121371
dr-ibt,500.0,0.069494,0.01582,0.027735,0.058341,0.068659,0.079438,0.121376
dr-ibt (tau=0),500.0,0.119027,0.016868,0.073729,0.107191,0.117278,0.130035,0.174501
dm,500.0,0.181075,0.018098,0.123995,0.169481,0.18053,0.191958,0.243424
dr,500.0,0.070309,0.014994,0.022729,0.059828,0.069826,0.079634,0.113814
mrdr,500.0,0.070383,0.01441,0.02198,0.060292,0.070567,0.078879,0.11432
dr-os (oracle),500.0,0.071217,0.014925,0.031446,0.060362,0.07145,0.080906,0.115749
dr-os,500.0,0.071237,0.014916,0.031446,0.060402,0.07145,0.080906,0.115749
switch-dr (oracle),500.0,0.068754,0.014441,0.025416,0.058861,0.068169,0.077811,0.113575
switch-dr,500.0,0.069114,0.014665,0.025416,0.05912,0.068371,0.07815,0.113575
